listing_id,price_egp,area_value,bedrooms,bathrooms,property_type,category,furnished,completion_status,payment_method,city,district,subdistrict,lat,lon,listing_level,images_count,price_per_sqm,total_rooms,location_popularity,investment_score,log_price,is_premium_listing,data_completeness
EGY101634,12499000.0,339.0,5,6,Villa,For Sale,Unfurnished,Ready to Move,Cash or Installments,North Coast,Sidi Abd El Rahman,Sidi Abd El Rahman Zone 3,31.05844,28.296302,Standard,1,36870.21,11,0.047,3.33,16.341159279078756,0,1.0
EGY101635,4142000.0,100.4,2,1,Apartment,For Sale,Furnished,Ready to Move,Cash,Sheikh Zayed,Allegria,Allegria Zone 2,30.029906,30.9814,Standard,12,41254.98,3,0.0955,4.58,15.236689562366898,0,1.0
EGY101636,5673000.0,109.5,4,5,Apartment,For Sale,Unfurnished,Under Construction,Installments,Zamalek,Zamalek North,Zamalek North Zone 3,30.108698,31.1508,Standard,23,51808.22,9,0.047,3.1,15.551228812582265,0,1.0
EGY101637,5000.0,275.8,5,4,Twin House,For Rent,Unfurnished,Ready to Move,Installments,New Cairo,Rehab City,Rehab City Zone 2,30.123442,31.491665,Featured,12,18.13,9,0.195,7.72,8.517393171418904,0,1.0
EGY101638,1451000.0,129.8,2,1,Apartment,For Sale,Semi-Furnished,Ready to Move,Cash or Installments,Ain Sokhna,Porto Sokhna,Porto Sokhna Zone 1,29.578297,32.254022,Featured,21,11178.74,3,0.043,5.78,14.187764221045963,0,1.0
EGY101639,20024000.0,340.5,6,7,Villa,For Sale,Furnished,Ready to Move,Cash or Installments,North Coast,Sidi Abd El Rahman,Sidi Abd El Rahman Zone 1,31.0354,28.276418,Standard,9,58807.64,13,0.047,3.71,16.81244216203382,0,1.0
EGY101640,2717000.0,89.4,2,2,Apartment,For Sale,Furnished,Ready to Move,Installments,Nasr City,Al Ahly,Al Ahly Zone 3,30.078172,31.301351,Premium,23,30391.5,4,0.088,7.24,14.815039256461416,1,1.0
EGY101641,12681000.0,407.5,6,6,Villa,For Sale,Unfurnished,Under Construction,Cash,Alexandria,Stanley,Stanley Zone 2,31.146391,29.893072,Standard,12,31119.02,12,0.086,4.0,16.355615447075166,0,1.0
EGY101642,2438000.0,113.1,4,3,Apartment,For Sale,Semi-Furnished,Under Construction,Cash or Installments,Nasr City,Ard El Golf,Ard El Golf Zone 3,30.042629,31.311782,Featured,12,21556.15,7,0.088,5.46,14.706688999195542,0,1.0
EGY101643,4848000.0,274.5,5,4,Twin House,For Sale,Furnished,Under Construction,Installments,6th October,Zizinia,Zizinia Zone 3,29.934181,30.897393,Standard,23,17661.2,9,0.1095,5.68,15.394077013001894,0,1.0
EGY101644,2322000.0,66.4,0,1,Studio,For Sale,Semi-Furnished,Ready to Move,Installments,New Cairo,5th Settlement,5th Settlement Zone 1,30.004996,31.494923,Featured,12,34969.88,1,0.195,6.65,14.657939871903103,0,1.0
EGY101645,1378000.0,90.5,3,2,Apartment,For Sale,Semi-Furnished,Under Construction,Installments,Giza,Faisal,Faisal Zone 3,30.033063,31.215151,Standard,9,15226.52,5,0.082,4.39,14.136144456244882,0,1.0
EGY101646,5364000.0,113.2,2,2,Apartment,For Sale,Furnished,Ready to Move,Cash or Installments,New Cairo,Madinaty,Madinaty Zone 3,30.029021,31.5322,Standard,4,47385.16,4,0.195,5.47,15.495220709811727,0,1.0
EGY101647,13879000.0,418.1,4,5,Villa,For Sale,Furnished,Under Construction,Cash,Alexandria,Smouha,Smouha Zone 3,31.199794,29.953554,Standard,13,33195.41,9,0.086,4.54,16.445887536389275,0,1.0
EGY101648,3000.0,89.8,3,3,Apartment,For Rent,Furnished,Under Construction,Installments,Giza,Faisal,Faisal Zone 3,30.012741,31.267952,Standard,9,33.41,6,0.082,5.25,8.006700845440367,0,1.0
EGY101649,8000.0,370.0,6,6,Villa,For Rent,Unfurnished,Under Construction,Cash,Dokki,Dokki Center,Dokki Center Zone 1,30.017023,31.223677,Standard,2,21.62,12,0.063,4.31,8.987321812850125,0,1.0
EGY101650,3805000.0,247.9,3,2,Duplex,For Sale,Unfurnished,Ready to Move,Cash or Installments,New Cairo,Mostakbal City,Mostakbal City Zone 1,30.023141,31.416823,Premium,10,15348.93,5,0.195,8.01,15.151826812089977,1,1.0
EGY101651,3000.0,51.7,0,1,Studio,For Rent,Unfurnished,Ready to Move,Installments,Maadi,Sarayat,Sarayat Zone 1,29.975071,31.26103,Standard,18,58.03,1,0.073,4.98,8.006700845440367,0,1.0
EGY101652,11000.0,279.7,3,4,Duplex,For Rent,Furnished,Ready to Move,Installments,Sheikh Zayed,Allegria,Allegria Zone 1,30.040411,30.968316,Standard,10,39.33,7,0.0955,5.95,9.305741456739435,0,1.0
EGY101653,16198000.0,390.6,3,2,Villa,For Sale,Semi-Furnished,Ready to Move,Cash,Zamalek,Zamalek North,Zamalek North Zone 3,30.135498,31.269327,Standard,3,41469.53,5,0.047,3.36,16.600398397527087,0,1.0
EGY101654,4000.0,130.3,4,4,Apartment,For Rent,Unfurnished,Under Construction,Installments,New Cairo,Mostakbal City,Mostakbal City Zone 1,29.992383,31.500244,Featured,20,30.7,8,0.195,7.5,8.294299608857235,0,1.0
EGY101655,3716000.0,125.4,3,3,Apartment,For Sale,Furnished,Ready to Move,Cash,North Coast,Hacienda Bay,Hacienda Bay Zone 1,31.015794,28.260718,Premium,14,29633.17,6,0.047,6.5,15.128158648022396,1,1.0
EGY101656,3240000.0,122.8,4,4,Chalet,For Sale,Semi-Furnished,Ready to Move,Cash,Nasr City,Al Ahly,Al Ahly Zone 2,30.066491,31.357263,Featured,20,26384.36,8,0.088,6.08,14.99108419641044,0,1.0
EGY101657,10000.0,193.8,4,4,Villa,For Rent,Furnished,Under Construction,Cash or Installments,Maadi,Laselky,Laselky Zone 1,29.927752,31.245181,Standard,18,51.6,8,0.073,5.53,9.210440366976517,0,1.0
EGY101658,5628000.0,150.9,2,2,Chalet,For Sale,Unfurnished,Ready to Move,Installments,Zamalek,Zamalek North,Zamalek North Zone 2,30.061167,31.224265,Standard,19,37296.22,4,0.047,3.65,15.543264874899414,0,1.0
EGY101659,4867000.0,267.9,5,5,Townhouse,For Sale,Furnished,Ready to Move,Installments,Heliopolis,Almaza,Almaza Zone 1,30.050226,31.360287,Standard,4,18167.23,10,0.071,4.99,15.39798849428095,0,1.0
EGY101660,3074000.0,93.1,2,1,Apartment,For Sale,Unfurnished,Ready to Move,Cash or Installments,6th October,Palm Hills,Palm Hills Zone 1,29.983184,30.881236,Standard,16,33018.26,3,0.1095,4.46,14.93849052838967,0,1.0
EGY101661,9666000.0,282.0,4,4,Twin House,For Sale,Furnished,Under Construction,Cash or Installments,Nasr City,Ard El Golf,Ard El Golf Zone 1,30.047389,31.359974,Premium,22,34276.6,8,0.088,6.81,16.08412523484257,1,1.0
EGY101662,9000.0,332.4,6,6,Villa,For Rent,Unfurnished,Ready to Move,Installments,North Coast,Marina,Marina Zone 1,31.091523,28.286857,Premium,18,27.08,12,0.047,7.1,9.105090961257085,1,1.0
EGY101663,3000.0,147.3,1,1,Apartment,For Rent,Unfurnished,Off Plan,Cash,Nasr City,Ard El Golf,Ard El Golf Zone 1,30.071725,31.298564,Featured,24,20.37,2,0.088,5.53,8.006700845440367,0,1.0
EGY101664,5509000.0,183.7,4,5,Penthouse,For Sale,Semi-Furnished,Off Plan,Cash,Ain Sokhna,Porto Sokhna,Porto Sokhna Zone 3,29.63925,32.345525,Standard,14,29989.11,9,0.043,3.31,15.521893857975984,0,1.0
EGY101665,936000.0,95.2,4,4,Apartment,For Sale,Semi-Furnished,Ready to Move,Cash,Alexandria,Gleem,Gleem Zone 1,31.184688,29.89064,Featured,6,9831.93,8,0.086,6.08,13.749371823835228,0,1.0
EGY101666,12000.0,,3,4,Duplex,For Rent,Unfurnished,Ready to Move,Installments,Sheikh Zayed,Zayed Regency,Zayed Regency Zone 1,29.984678,30.979021,Featured,23,,7,0.0955,6.01,9.392745258631441,0,0.88
EGY101667,3000.0,116.4,2,3,Apartment,For Rent,Furnished,Ready to Move,Cash or Installments,North Coast,Alamein,Alamein Zone 3,31.062065,28.305409,Standard,1,25.77,5,0.047,4.92,8.006700845440367,0,1.0
EGY101668,4109000.0,106.7,3,5,Apartment,For Sale,Unfurnished,Ready to Move,Installments,New Cairo,Mostakbal City,Mostakbal City Zone 2,30.029254,31.487982,Featured,18,38509.84,8,0.195,6.69,15.228690491233733,0,1.0
EGY101669,1220000.0,53.5,0,1,Studio,For Sale,Furnished,Off Plan,Installments,Giza,Agouza,Agouza Zone 2,30.056598,31.237592,Standard,7,22803.74,1,0.082,3.82,14.014362236381235,0,1.0
EGY101670,11716000.0,297.9,5,4,Duplex,For Sale,Furnished,Ready to Move,Installments,Zamalek,Zamalek North,Zamalek North Zone 2,30.094559,31.159438,Standard,23,39328.63,9,0.047,4.64,16.27646607228312,0,1.0
EGY101671,7071000.0,360.8,5,5,Villa,For Sale,Furnished,Ready to Move,Cash,Alexandria,Mandara,Mandara Zone 3,31.234446,29.970531,Standard,1,19598.12,10,0.086,5.04,15.771512612009081,0,1.0
EGY101672,600000.0,38.4,0,1,Studio,For Sale,Semi-Furnished,Ready to Move,Cash,Alexandria,Stanley,Stanley Zone 3,31.149243,29.964836,Standard,5,15625.0,1,0.086,4.57,13.304686600863562,0,1.0
EGY101673,16567000.0,435.8,4,3,Villa,For Sale,Unfurnished,Ready to Move,Cash or Installments,Giza,Mohandeseen,Mohandeseen Zone 2,29.98693,31.205271,Standard,3,38015.14,7,0.082,3.66,16.62292338328163,0,1.0
EGY101674,8462000.0,355.5,3,2,Townhouse,For Sale,Furnished,Ready to Move,Installments,Giza,Mohandeseen,Mohandeseen Zone 2,29.973689,31.177298,Standard,22,23803.09,5,0.082,5.38,15.951096228437516,0,1.0
EGY101675,4735000.0,118.9,3,2,Apartment,For Sale,Unfurnished,Ready to Move,Installments,Maadi,Old Maadi,Old Maadi Zone 3,29.99156,31.289779,Standard,13,39823.38,5,0.073,3.75,15.370492495795535,0,1.0
EGY101676,912000.0,36.3,0,1,Studio,For Sale,Unfurnished,Off Plan,Installments,New Cairo,Madinaty,Madinaty Zone 3,30.019907,31.517991,Standard,15,25123.97,1,0.195,4.81,13.723396365547096,0,1.0
EGY101677,13582000.0,246.9,4,4,Penthouse,For Sale,Unfurnished,Ready to Move,Installments,Zamalek,Zamalek South,Zamalek South Zone 2,30.028689,31.184055,Standard,22,55010.13,8,0.047,3.38,16.42425601828273,0,1.0
EGY101678,19000.0,312.3,6,6,Villa,For Rent,Unfurnished,Under Construction,Cash,New Cairo,5th Settlement,5th Settlement Zone 2,30.064625,31.476574,Standard,15,60.84,12,0.195,6.49,9.852246888342531,0,1.0
EGY101679,9000.0,272.4,5,5,Twin House,For Rent,Unfurnished,Ready to Move,Cash or Installments,Dokki,Batal Ahmed Square,Batal Ahmed Square Zone 3,30.024958,31.206816,Standard,15,33.04,10,0.063,5.12,9.105090961257085,0,1.0
EGY101680,3000.0,42.0,0,1,Studio,For Rent,Semi-Furnished,Ready to Move,Installments,Maadi,Old Maadi,Old Maadi Zone 2,29.997956,31.222336,Standard,5,71.43,1,0.073,4.88,8.006700845440367,0,1.0
EGY101681,5701000.0,370.5,4,5,Villa,For Sale,Furnished,Under Construction,Installments,Ain Sokhna,Porto Sokhna,Porto Sokhna Zone 1,29.646379,32.329023,Featured,2,15387.31,9,0.043,5.14,15.556152331421528,0,1.0
EGY101682,3000.0,265.7,4,5,Twin House,For Rent,Furnished,Under Construction,Installments,6th October,Juhayna,Juhayna Zone 1,29.947869,30.889838,Featured,9,11.29,9,0.1095,6.74,8.006700845440367,0,1.0
EGY101683,1174000.0,82.3,4,4,Apartment,For Sale,Unfurnished,Off Plan,Cash,Alexandria,Mandara,Mandara Zone 3,31.226337,29.883034,Standard,14,14264.88,8,0.086,3.97,13.975928131158572,0,1.0
EGY101684,3480000.0,79.5,3,3,Apartment,For Sale,Unfurnished,Ready to Move,Installments,New Cairo,Madinaty,Madinaty Zone 3,29.975322,31.44338,Standard,4,43773.58,6,0.195,4.96,15.062543139106937,0,1.0
EGY101685,2663000.0,204.7,2,3,Penthouse,For Sale,Unfurnished,Ready to Move,Cash,Alexandria,Smouha,Smouha Zone 2,31.231766,29.928894,Standard,21,13009.28,5,0.086,5.03,14.794964240312334,0,1.0
EGY101686,13000.0,344.3,3,3,Villa,For Rent,Furnished,Under Construction,Installments,North Coast,Marina,Marina Zone 3,31.088375,28.291899,Featured,24,37.76,6,0.047,6.31,9.472781556562168,0,1.0
EGY101687,2008000.0,74.0,0,1,Studio,For Sale,Semi-Furnished,Ready to Move,Installments,Heliopolis,Korba,Korba Zone 1,30.130417,31.286532,Featured,11,27135.14,1,0.071,5.23,14.512650257801601,0,1.0
EGY101688,3000.0,127.0,2,2,Apartment,For Rent,Unfurnished,Ready to Move,Cash,6th October,Palm Hills,Palm Hills Zone 3,29.902901,30.93157,Standard,13,23.62,4,0.1095,5.42,8.006700845440367,0,1.0
EGY101689,3000.0,102.1,1,1,Apartment,For Rent,Furnished,Ready to Move,Cash,Giza,Faisal,Faisal Zone 2,30.020668,31.265496,Premium,13,29.38,2,0.082,7.67,8.006700845440367,1,1.0
EGY101690,8822000.0,,4,4,Apartment,For Sale,Unfurnished,Ready to Move,Installments,New Cairo,Madinaty,Madinaty Zone 1,30.062097,31.42198,Standard,15,,8,0.195,6.08,15.992759272999997,0,0.88
EGY101691,3000.0,130.7,3,4,Apartment,For Rent,Furnished,Ready to Move,Cash,Nasr City,Nasr City North,Nasr City North Zone 2,30.036963,31.296078,Standard,9,22.95,7,0.088,5.82,8.006700845440367,0,1.0
EGY101692,3159000.0,116.3,2,2,Apartment,For Sale,Semi-Furnished,Ready to Move,Installments,Zamalek,Gezira,Gezira Zone 1,30.09229,31.195373,Standard,24,27162.51,4,0.047,4.49,14.965766396340044,0,1.0
EGY101693,3074000.0,136.1,4,3,Apartment,For Sale,,Under Construction,Cash or Installments,New Cairo,Rehab City,Rehab City Zone 1,29.989764,31.461289,Premium,11,22586.33,7,0.195,7.38,14.93849052838967,1,0.88
EGY101694,17601000.0,323.2,3,3,Townhouse,For Sale,Unfurnished,Ready to Move,Installments,Zamalek,Gezira,Gezira Zone 2,30.031775,31.196221,Standard,21,54458.54,6,0.047,3.27,16.68346633339106,0,1.0
EGY101695,4630000.0,144.0,2,2,Apartment,For Sale,Furnished,Under Construction,Cash,New Cairo,Mostakbal City,Mostakbal City Zone 3,30.017072,31.437227,Standard,15,32152.78,4,0.195,5.87,15.348067642045114,0,1.0
EGY101696,6168000.0,116.5,1,1,Apartment,For Sale,Unfurnished,Under Construction,Installments,New Cairo,Rehab City,Rehab City Zone 3,30.041918,31.493583,Standard,2,52944.21,2,0.195,3.99,15.634885356352397,0,1.0
EGY101697,4184000.0,155.4,4,4,Apartment,For Sale,Unfurnished,Ready to Move,Installments,New Cairo,Madinaty,Madinaty Zone 2,29.982298,31.490667,Featured,20,26924.07,8,0.195,7.12,15.246778523732603,0,1.0
EGY101698,2344000.0,63.9,0,1,Studio,For Sale,Semi-Furnished,Ready to Move,Cash,Ain Sokhna,Stella Di Mare,Stella Di Mare Zone 3,29.606661,32.320326,Featured,11,36682.32,1,0.043,4.57,14.667369856300109,0,1.0
EGY101699,4000.0,260.4,5,5,Townhouse,For Rent,Unfurnished,Under Construction,Installments,Nasr City,Nasr City South,Nasr City South Zone 2,30.096091,31.291244,Standard,2,15.36,10,0.088,4.55,8.294299608857235,0,1.0
EGY101700,11000.0,268.1,4,4,Duplex,For Rent,Unfurnished,Off Plan,Cash or Installments,Ain Sokhna,Mountain View Sokhna,Mountain View Sokhna Zone 2,29.588416,32.348371,Featured,22,41.03,8,0.043,5.12,9.305741456739435,0,1.0
EGY101701,4000.0,142.6,4,5,Apartment,For Rent,Semi-Furnished,Under Construction,Cash or Installments,Heliopolis,Almaza,Almaza Zone 2,30.130849,31.334187,Standard,1,28.05,9,0.071,4.6,8.294299608857235,0,1.0
EGY101702,10832000.0,345.6,4,3,Duplex,For Sale,Furnished,Off Plan,Cash or Installments,Maadi,Old Maadi,Old Maadi Zone 1,29.993775,31.237471,Standard,20,31342.59,7,0.073,4.14,16.198015366453244,0,1.0
EGY101703,7000.0,316.2,3,3,Villa,For Rent,Unfurnished,Under Construction,Installments,Nasr City,Al Ahly,Al Ahly Zone 1,30.118231,31.311408,Featured,15,22.14,6,0.088,5.84,8.853808274977197,0,1.0
EGY101704,6345000.0,319.7,4,4,Duplex,For Sale,Semi-Furnished,Ready to Move,Cash or Installments,Heliopolis,Roxy,Roxy Zone 3,30.05764,31.347802,Standard,22,19846.73,8,0.071,5.13,15.663177816735026,0,1.0
EGY101705,8717000.0,180.3,3,3,Apartment,For Sale,Unfurnished,Off Plan,Cash,New Cairo,Rehab City,Rehab City Zone 2,30.038021,31.453343,Featured,20,48347.2,6,0.195,5.48,15.980785814712073,0,1.0
EGY101706,3432000.0,155.3,1,1,Apartment,For Sale,Furnished,Ready to Move,Cash,6th October,Zizinia,Zizinia Zone 3,29.973996,30.8972,Featured,1,22099.16,2,0.1095,5.93,15.048654030965238,0,1.0
EGY101707,8000.0,248.5,5,5,Duplex,For Rent,Semi-Furnished,Off Plan,Cash,Sheikh Zayed,Zayed Regency,Zayed Regency Zone 1,30.06946,30.958979,Standard,12,32.19,10,0.0955,4.9,8.987321812850125,0,1.0
EGY101708,7208000.0,221.8,4,5,Penthouse,For Sale,Unfurnished,Off Plan,Cash,6th October,Juhayna,Juhayna Zone 1,30.008017,30.916642,Premium,7,32497.75,9,0.1095,5.51,15.790702217005041,1,1.0
EGY101709,5470000.0,294.8,3,2,Twin House,For Sale,Furnished,Off Plan,Cash or Installments,6th October,Juhayna,Juhayna Zone 1,29.957927,30.895016,Premium,4,18554.95,5,0.1095,6.37,15.514789357213504,1,1.0
EGY101710,13000.0,361.1,3,3,Villa,For Rent,Unfurnished,Under Construction,Cash or Installments,New Cairo,5th Settlement,5th Settlement Zone 3,29.974923,31.415362,Standard,14,36.0,6,0.195,6.21,9.472781556562168,0,1.0
EGY101711,3338000.0,125.0,4,3,Apartment,For Sale,Furnished,Ready to Move,Installments,New Cairo,Rehab City,Rehab City Zone 1,29.978155,31.447689,Standard,14,26704.0,7,0.195,6.58,15.02088268278446,0,1.0
EGY101712,4636000.0,145.7,4,5,Apartment,For Sale,Unfurnished,Under Construction,Installments,Giza,Faisal,Faisal Zone 3,30.064787,31.18277,Standard,10,31818.81,9,0.082,3.73,15.34936269914495,0,1.0
EGY101713,5000.0,250.7,5,5,Townhouse,For Rent,Unfurnished,Under Construction,Installments,Heliopolis,Roxy,Roxy Zone 3,30.084419,31.337225,Premium,18,19.94,10,0.071,6.88,8.517393171418904,1,1.0
EGY101714,5117000.0,101.4,4,4,Apartment,For Sale,Unfurnished,Under Construction,Cash,New Cairo,Mostakbal City,Mostakbal City Zone 1,30.022191,31.514458,Standard,3,50463.51,8,0.195,4.35,15.448079083214218,0,1.0
EGY101715,6075000.0,291.2,5,5,Twin House,For Sale,Unfurnished,Under Construction,Installments,Ain Sokhna,Stella Di Mare,Stella Di Mare Zone 3,29.632195,32.290876,Standard,21,20861.95,10,0.043,3.98,15.619692711799926,0,1.0
EGY101716,17000.0,326.2,5,6,Villa,For Rent,Furnished,Ready to Move,Cash or Installments,New Cairo,Mostakbal City,Mostakbal City Zone 1,30.035428,31.485631,Standard,3,52.12,11,0.195,7.18,9.741027444837728,0,1.0
EGY101717,3976000.0,145.8,1,1,Apartment,For Sale,Semi-Furnished,Ready to Move,Cash or Installments,Dokki,Dokki Center,Dokki Center Zone 1,30.073315,31.17191,Standard,20,27270.23,2,0.063,4.47,15.195787098267624,0,1.0
EGY101718,5881000.0,143.6,4,4,Apartment,For Sale,Unfurnished,Ready to Move,Installments,Ain Sokhna,Porto Sokhna,Porto Sokhna Zone 2,29.614149,32.333169,Standard,2,40954.04,8,0.043,3.06,15.587237543481187,0,1.0
EGY101719,6000.0,180.8,2,3,Chalet,For Rent,Furnished,Under Construction,Cash or Installments,Sheikh Zayed,Allegria,Allegria Zone 3,30.031648,30.966833,Featured,11,33.19,5,0.0955,6.45,8.699681400989514,0,1.0
EGY101720,3000.0,122.2,3,3,Apartment,For Rent,Furnished,Ready to Move,Installments,New Cairo,5th Settlement,5th Settlement Zone 3,30.067762,31.487732,Premium,6,24.55,6,0.195,9.08,8.006700845440367,1,1.0
EGY101721,4815000.0,155.5,2,1,Apartment,For Sale,Semi-Furnished,Under Construction,Cash or Installments,New Cairo,Mostakbal City,Mostakbal City Zone 1,30.016938,31.463789,Premium,11,30964.63,3,0.195,7.37,15.387246810898661,1,1.0
EGY101722,12702000.0,474.9,4,5,Villa,For Sale,Unfurnished,Ready to Move,Installments,Maadi,Sarayat,Sarayat Zone 3,30.012143,31.271358,Standard,6,26746.68,9,0.073,4.08,16.357270098072814,0,1.0
EGY101723,4396000.0,102.8,2,2,Apartment,For Sale,Semi-Furnished,Ready to Move,Cash,New Cairo,Madinaty,Madinaty Zone 1,30.031317,31.442703,Featured,22,42762.65,4,0.195,6.88,15.29620582198515,0,1.0
EGY101724,7646000.0,289.8,3,3,Villa,For Sale,Furnished,Under Construction,Installments,Dokki,Mesaha,Mesaha Zone 2,29.982272,31.209337,Standard,20,26383.71,6,0.063,4.57,15.849693324025827,0,1.0
EGY101725,12000.0,293.6,5,4,Twin House,For Rent,Furnished,Under Construction,Installments,New Cairo,5th Settlement,5th Settlement Zone 3,30.086499,31.453727,Standard,13,40.87,9,0.195,7.0,9.392745258631441,0,1.0
EGY101726,2094000.0,74.7,4,5,Apartment,For Sale,Semi-Furnished,Under Construction,Cash or Installments,Nasr City,Nasr City North,Nasr City North Zone 1,30.10476,31.332755,Featured,5,28032.13,9,0.088,5.1,14.554587147967425,0,1.0
EGY101727,3000.0,149.9,3,2,Apartment,For Rent,Furnished,Ready to Move,Installments,Ain Sokhna,Mountain View Sokhna,Mountain View Sokhna Zone 1,29.642423,32.352341,Standard,11,20.01,5,0.043,5.21,8.006700845440367,0,1.0
EGY101728,2334000.0,154.8,4,3,Apartment,For Sale,Unfurnished,Under Construction,Cash or Installments,Giza,Haram,Haram Zone 1,30.066752,31.193677,Standard,7,15077.52,7,0.082,4.06,14.66309452027756,0,1.0
EGY101729,1572000.0,60.3,0,1,Studio,For Sale,Unfurnished,Ready to Move,Installments,6th October,Juhayna,Juhayna Zone 3,29.940198,30.908482,Premium,11,26069.65,1,0.1095,6.42,14.267859888103402,1,1.0
EGY101730,6797000.0,136.9,2,2,Chalet,For Sale,Furnished,Under Construction,Installments,Maadi,Old Maadi,Old Maadi Zone 1,29.905603,31.287322,Featured,15,49649.38,4,0.073,4.72,15.731992043452495,0,1.0
EGY101731,14385000.0,414.2,6,7,Villa,For Sale,Furnished,Off Plan,Cash,6th October,Zizinia,Zizinia Zone 2,29.953427,30.932045,Standard,14,34729.6,13,0.1095,4.55,16.48169662448464,0,1.0
EGY101732,3000.0,53.2,0,1,Studio,For Rent,Unfurnished,Ready to Move,Installments,Nasr City,Nasr City South,Nasr City South Zone 3,30.071273,31.264602,Standard,3,56.39,1,0.088,4.66,8.006700845440367,0,1.0
EGY101733,3129000.0,191.3,4,5,Duplex,For Sale,Unfurnished,Off Plan,Installments,Heliopolis,Korba,Korba Zone 2,30.132553,31.381791,Standard,4,16356.51,9,0.071,3.4,14.956224342241892,0,1.0
EGY101734,4564000.0,171.0,5,6,Duplex,For Sale,Semi-Furnished,Under Construction,Cash or Installments,New Cairo,5th Settlement,5th Settlement Zone 2,30.061705,31.479413,Premium,1,26690.06,11,0.195,7.49,15.333710209070126,1,1.0
EGY101735,2258000.0,102.7,4,4,Apartment,For Sale,Unfurnished,Ready to Move,Cash,Alexandria,Smouha,Smouha Zone 1,31.217787,29.927416,Standard,9,21986.37,8,0.086,4.46,14.629990466561443,0,1.0
EGY101736,3999000.0,227.5,3,3,Twin House,For Sale,Furnished,Ready to Move,Cash,Heliopolis,Roxy,Roxy Zone 1,30.071804,31.372669,Featured,21,17578.02,6,0.071,6.43,15.20155513789144,0,1.0
EGY101737,1257000.0,55.1,0,1,Studio,For Sale,Furnished,Ready to Move,Cash or Installments,Sheikh Zayed,Zayed Regency,Zayed Regency Zone 2,30.090745,30.968125,Featured,3,22813.07,1,0.0955,5.76,14.044239283117017,0,1.0
EGY101738,14900000.0,272.0,3,3,Villa,For Sale,Furnished,Ready to Move,Cash,Zamalek,Gezira,Gezira Zone 2,30.073418,31.243122,Premium,11,54779.41,6,0.047,5.62,16.51687183802978,1,1.0
EGY101739,4941000.0,138.2,3,4,Apartment,For Sale,Semi-Furnished,Under Construction,Cash,Heliopolis,Almaza,Almaza Zone 2,30.118826,31.344998,Standard,2,35752.53,7,0.071,3.45,15.413078500216047,0,1.0
